Email,Address,Avatar,Avg. Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent
amythompson@example.org,"296 Carlson Orchard Suite 092
Lake Brandonville, FL 89760",Orange,30.12937376440529,14.126137035034919,38.35030035555549,1.2414426438818589,493.42243219147207
laneterrance@example.org,"430 Horn Mountains Apt. 774
West Tiffany, MA 08061",LightSeaGreen,31.380456334406123,13.552918951656887,38.713824320823875,2.4787101551984723,535.304917511846
salinasjames@example.com,"PSC 4362, Box 6300
APO AA 88903",SaddleBrown,31.331816641615983,11.566545560255149,37.21319036722428,1.9768059783300098,547.6870906899659
birdbrandon@example.net,"9270 Katherine Point
South Emily, AS 45016",LightSalmon,29.711378845175528,9.986398085997617,34.17500237035532,2.722436559597832,445.03933658376627
jennifer61@example.net,"6111 Roy Ways Suite 762
New Dale, OR 78435",Aqua,31.82189933389395,9.09086707769151,35.8590518302353,3.479200413567758,480.53340876251826
robert33@example.net,"4100 Mclean Island Suite 087
Port Sean, AR 57988",Blue,35.93900036390323,10.911064898846487,39.54737133811496,2.563230131715759,478.3827165017659
ywilson@example.org,"51011 Kenneth Manors Apt. 902
Port Donnahaven, MO 86300",GhostWhite,33.74771740690512,11.573606073578862,34.30325707153105,1.4584300221118696,511.40800909720735
patelgregory@example.com,"1853 Fry Rest Apt. 175
Susanchester, VI 73523",Purple,35.567848626791665,11.29338524496071,34.45456140281708,6.560145461108882,331.3297387156634
cynthialittle@example.com,"57202 Sandra Expressway
Nicholsonton, TN 60897",PaleVioletRed,35.12781289607923,9.664566476763275,39.92399997191046,2.1150893778833684,521.2117269228027
nbriggs@example.com,"441 Paul Way
Sarahview, MS 28370",AntiqueWhite,30.64020205578641,9.145368598408378,39.166208371222865,1.8597304123368752,405.3899636519481
scottcooper@example.org,"84725 Amy Crossing Suite 466
Suarezberg, GA 73971",YellowGreen,31.68927747023315,13.046267672787668,33.580352642088414,1.3866966062541197,500.5335560561681
abrown@example.net,"910 Timothy Glens Suite 805
Huntmouth, NE 59964",DarkOrchid,35.127309572060746,12.535662562022239,39.330572600794184,6.491080073947732,360.3322569962031
williambell@example.com,"857 Palmer Street Suite 817
West Tommy, OH 08262",RoyalBlue,32.23770961093303,13.625763299050837,35.41520475385323,6.845592221864907,582.9434544220587
tyler18@example.org,"07525 Castillo Prairie Apt. 779
Deanview, FL 64741",LightGray,33.83267687906751,8.747194487305412,34.56774626774546,2.742246217021024,557.5055570952414
troy00@example.net,"597 Carla Flat
New Lindaview, IA 57132",AntiqueWhite,34.81582077474805,12.17801780905167,37.16336507070807,0.8229132623397737,581.5383347262841
qwallace@example.com,"9432 Jones Club Suite 761
Port Timothyberg, AL 50780",LightSkyBlue,32.54364549684832,9.44546909504765,37.0925272784266,1.1543613429270507,366.1359119713371
dray@example.com,"PSC 0931, Box 1560
APO AA 20984",LightGray,31.333553813259158,8.981152869538786,38.015932041945966,1.481819813387313,371.9456323612434
wallacekristen@example.net,"98494 Boyer Dale Suite 401
Loweland, DE 96500",White,32.98471097530784,9.956919533568719,39.99274106285426,6.06393781556968,404.5603083836095
pamelavalenzuela@example.net,"Unit 6689 Box 6907
DPO AA 99876",LightSlateGray,31.303776842073223,12.489506941450301,37.07287927099631,1.2610456367183247,349.20594579733233
cassandra46@example.net,"327 Jamie Isle
Piercestad, TX 56386",LightSalmon,31.97521963183246,14.630929216594373,37.20443564904465,5.552656710627624,334.0106002201751
todd51@example.net,"2983 Allen Plain Suite 184
Perkinschester, UT 31828",LavenderBlush,33.880723634509536,14.693238329544913,39.606583912622476,2.524432891167208,414.50574459479617
cindyjames@example.org,"454 Taylor Extensions
Michellefort, IN 75126",DodgerBlue,34.989247645357956,12.143535308615409,37.02471221564904,1.5189483977746412,491.86275796333007
susanhamilton@example.com,"989 Adrian Lake Apt. 667
North Tanya, NE 33908",BurlyWood,29.819893987920892,9.189609373511828,37.32192702894039,3.231699699348851,442.03519155962374
hernandezeric@example.net,"3318 Mary Dam Suite 624
New Aprilmouth, MN 79357",Ivory,31.208311133192506,9.237729313665934,38.454614567683606,6.424102137034469,599.3600689500183
douglas97@example.net,"3570 Michelle Plain
Kimberlyborough, PW 80269",Gainsboro,30.627715604285264,10.835234599351896,36.95526452984506,1.9899009423415057,462.5094520816567
lucasjamie@example.org,"779 Stone Turnpike Apt. 544
North Andrewhaven, PA 79545",LemonChiffon,31.01061565574247,12.672875864365569,37.01200246392145,2.2008572231399324,349.8407041611274
johnsonjoanne@example.org,"7410 Karen Ranch
Lake Timothy, DE 32014",Bisque,29.512992525301797,11.321856578693707,39.379418926523805,5.940918684234579,525.1048105840841
rachaelbradley@example.net,"8005 Sean Loaf
Port Mitchell, TX 61039",OrangeRed,33.41358606887055,11.927937499388381,34.906322473014846,4.466443826055419,407.12730499838807
thomas55@example.org,"9164 Joseph Circle
Sotomouth, PR 32211",Moccasin,33.977061696412996,10.361886487210066,33.50097184013714,3.2635202620772894,513.2799850948339
esmith@example.com,"49717 Carolyn Via
South Jenniferton, TX 24511",Navy,30.73155425845065,9.79417529958597,38.55812899504069,1.7531752940102856,397.0753810485418
fjones@example.org,"Unit 3543 Box 2048
DPO AA 51334",Violet,30.006223742345522,12.80615230115913,39.58666621578124,6.547052505185775,507.48175451297374
patrickallen@example.org,"4391 Robert Islands
South Emilyborough, KS 20177",Gray,33.20568234341898,8.61724834348982,33.715822533675855,3.9804885079254486,459.17985065118387
kaylasexton@example.net,"21315 Horne Village Suite 666
East Emily, HI 49100",Linen,35.937985782093506,14.942117096633655,38.123339341369444,2.5354228648334693,556.2954297768591
smoore@example.org,"82518 Alexander Freeway Apt. 267
Cynthiashire, IN 17887",Fuchsia,35.090559564078724,11.850530719993436,38.26183389637306,6.410705449290138,396.91718192985877
stephensonjason@example.net,"397 Robertson Forge
North Andrea, MD 03220",DarkCyan,32.09399554023579,10.822866772297166,38.39766395570895,6.401966543918141,597.7903516668265
lramos@example.net,"4559 Cross Point Apt. 649
Shelbyborough, NY 44450",Azure,29.3961514851626,12.554776332666314,37.23314675584298,3.0697960359052536,481.7538061439409
mary33@example.com,"44396 Hays Run
Clarketon, VA 20635",Crimson,31.1341599223389,9.887459967234879,37.48481278560382,6.01550167084675,486.92252708176585
laura23@example.net,"93872 Brianna Port Suite 548
Whitefurt, NY 87723",CadetBlue,33.41094365716261,12.759641508506647,39.96593871477343,6.374825437359021,504.6161529970442
paulawilson@example.com,"81229 Garcia Plain
Port Richard, ME 59238",SeaShell,33.610598150811114,12.888545276050234,37.040490847775935,3.3922569117190475,563.1118623608461
wgray@example.net,"813 Bowman Burgs
Port Morgan, PW 97092",Chartreuse,32.009949670978976,14.677074516085277,34.148207244116826,4.066091230663812,540.495183524239
rzhang@example.net,"930 Smith Meadows
Lake Jeremiah, NE 51344",DarkGray,30.370263629476568,11.750484709090369,34.57423632514956,4.704133009357164,388.73369805342725
bennettantonio@example.com,"92405 Mason Avenue
Jeremyton, GA 85238",CornflowerBlue,30.9045244846221,9.73531394313446,36.63168018991274,3.1398119790782073,308.43108054744016
joshuaking@example.com,"Unit 6651 Box 6930
DPO AA 78381",Tan,32.20707475918355,12.774388572255202,37.33793352730669,3.3559508553245747,323.8039344606819
jochoa@example.net,"57372 Paul Shoals
Parrishfort, TN 75863",Gainsboro,31.62913798869462,13.095460520782101,34.29899384188762,5.467516487045204,378.7031195657681
mmontes@example.com,"57205 Ebony Divide Apt. 616
Christineview, AR 89683",SlateBlue,30.578326412361246,15.096529202084179,34.215522251301905,1.8850442820535347,587.6516019087308
jimenezcindy@example.com,"7326 Brown Camp
West Michelletown, ID 73481",LightBlue,35.84483604061293,14.199401604185109,35.97398906528166,6.269626131802762,520.221290634168
campbellpaul@example.net,"092 Smith Stream
West Diane, NE 73000",Khaki,29.714013792345373,13.62031371605639,34.29609466293008,6.158517044356941,573.4029404676719
bbrown@example.com,"97120 Hernandez Terrace Apt. 335
Pierceport, CA 62896",MediumTurquoise,33.727723005105034,10.663670796601883,36.24961773222703,4.660398395347256,381.5721544873887
crystal39@example.com,"479 Clark Ports Apt. 498
Port Richardton, IN 88790",Moccasin,30.447579656058583,10.149906534109336,37.9862986817643,6.87304401034788,442.535401419737
summersseth@example.net,"52248 Andrew Mountains
Lake Amymouth, MH 71431",DarkOrange,34.72959943155795,13.24513120633224,39.89822700067112,6.364092110581772,465.7857485351889
hannahclements@example.com,"349 Christopher Spring Suite 479
East Sean, ID 88649",LightGray,29.2587928850837,10.567875367316667,39.82882630429131,0.8495912033609476,537.1781937988794
tbrown@example.com,"734 Jones Greens
Seanview, DE 53325",Tomato,33.899684499186236,10.787131586907753,36.36404577121915,3.3348394860287103,444.13947762338955
gcastillo@example.org,"575 Katelyn Tunnel
Calebborough, FM 26768",Thistle,35.655643182296146,9.196785064243718,34.92319132808721,3.9322126190103526,470.3573816858307
sarareynolds@example.net,"810 Lee Mountains
Lake Tracey, MH 83489",SteelBlue,33.60973201071404,12.95458924797879,36.82382223010855,6.547997503553122,462.1588156555483
amy80@example.net,"0655 Nelson Fords Suite 165
Josephton, WY 38446",Pink,34.65147107697553,9.358437193333623,37.09069786749597,3.5526853252800623,347.3834797359727
james47@example.org,"282 Williamson Keys Suite 051
Dawnfort, KY 72407",Tomato,35.22178394800728,13.872672607873625,38.984674588588945,1.5529176497613817,586.4348788814472
haley13@example.com,"6880 Kathleen Center Suite 213
Jacobton, UT 98748",OliveDrab,33.98365698291793,9.897225722800602,35.22151866476461,0.3827318682406539,345.1219965887315
patricia67@example.com,"2312 Todd Parkways
Port Nancyview, TX 30542",Crimson,32.50079452149795,9.50717412490442,37.04199083043892,2.838396717988178,571.6563129059813
tim81@example.net,"75505 Travis Mission Apt. 901
Normanmouth, MN 70826",LightSteelBlue,34.3526360735518,9.41232751590382,38.01340379246617,2.524773557996517,481.1948321215916
breed@example.net,"93250 Jane Forks
Suzanneburgh, MI 77121",MediumSeaGreen,32.68708738839658,12.972802081561081,38.29431242811223,2.7850730427234383,428.9651199132138
floreskendra@example.com,"22568 Jessica Tunnel
New Raven, VT 71020",Aquamarine,29.4593256543408,12.153316070888645,39.512743350047145,2.0755098261782225,450.87163425514126
gramos@example.org,"190 Fry Rapid Apt. 715
Davistown, KY 06472",Violet,35.270522068021684,12.775573322652424,35.900237496381926,2.1778051199192516,593.6102564526793
nataliejones@example.org,"125 Rodgers Valley Suite 347
West Seth, OK 26089",Turquoise,29.310137669171436,10.719738199283611,36.53417960502089,0.6345073233681633,510.7440469774497
teresachavez@example.com,"232 Fox Tunnel
South Sara, WI 33865",MediumTurquoise,34.79354633090489,11.281089293394423,38.91449128013946,5.380087036904146,510.4476296569801
sherriholloway@example.net,"7524 Daniel Flat Apt. 907
New Cody, WV 76066",SkyBlue,35.368453512080855,13.157271053103583,37.197086202327185,1.4480179499827253,571.2324335017488
rcraig@example.org,"873 Bonnie Lake
Rachelbury, WA 84863",Magenta,32.06576981146895,9.835787913613446,39.09634939601438,1.8877699086374462,419.05620934966765
mfrye@example.org,"PSC 5310, Box 9479
APO AA 51103",Red,30.47836011740683,10.965147763388885,35.71235466811736,4.598616730657264,396.8626366031848
ashleycastillo@example.com,"066 Hodges Run Suite 022
Mariastad, NE 30138",Wheat,31.396319760180724,11.030988203151228,33.85770650239132,4.759449260491994,596.8190668972535
awalton@example.org,"039 Justin Hollow Apt. 514
Andreashire, NC 31100",Crimson,31.010676189597838,10.547020915041834,35.24289034529426,4.509375406310059,367.7647561603833
sharonalvarado@example.net,"9633 Sarah Valleys
Lake Tiffanystad, VT 80387",NavajoWhite,34.364892453555804,13.611817063246718,35.77264702483363,4.406943933434489,549.8842764707089
schapman@example.net,"PSC 7421, Box 9546
APO AA 43235",HoneyDew,34.36917659780407,13.639707788154897,33.89045745144576,2.0904317686999074,414.92472507543124
briantorres@example.com,"4283 Marshall Pine Apt. 664
Hillshire, WI 67791",DodgerBlue,31.619793930127933,14.109603059985385,33.71738315976891,5.647805059189116,530.4614455474648
ericcampbell@example.org,"PSC 8857, Box 7058
APO AA 80620",Wheat,31.77809635714119,9.209546548034,37.28705057731862,6.245490358238021,390.73222847857664
rachel59@example.net,"89758 Davis Lodge Suite 525
Galvantown, AL 79485",Gainsboro,29.175942054778453,13.144169428213939,34.164336675267954,6.169454504062038,403.85005135885564
rosalesantonio@example.net,"002 Ashley Extension
New Joseph, MA 91555",Blue,32.32372597750297,13.867419081943751,35.5671744105826,3.5859019263059237,584.1698425879144
vhess@example.net,"3789 Shaw Common Apt. 076
Jaredtown, WV 55805",BurlyWood,30.938880954830292,11.11038172164678,33.79108247766161,4.139565636622782,534.8690754705135
ywolf@example.net,"6590 John Junction Apt. 499
South Jimmyfort, ND 07896",DarkKhaki,32.75436344383317,8.79377743914639,35.95880231169078,1.1745214142037004,328.21718769983545
jamesgarner@example.org,"1127 Matthew Meadows Apt. 299
Victorialand, MD 20901",Olive,33.23759968641047,9.424918700757495,35.892325952379075,1.6571226003222206,425.4386835201054
mreyes@example.com,"2196 Wagner Drive
Stacyfort, PR 46352",Linen,30.313824290964156,14.79808336538316,35.65276185321632,5.444816184350126,320.5094424908464
katherine36@example.org,"185 Stewart Key Apt. 247
East Daniel, TX 33175",GhostWhite,32.34405548178324,11.551635496084607,33.72525296978929,4.321822709139428,586.5324665624469
ahouse@example.net,"Unit 9790 Box 4820
DPO AP 36282",DarkOrchid,32.67631327420573,8.794370593633275,36.044529552970346,5.0229304174912155,420.22015560805914
pattonkevin@example.net,"Unit 3280 Box 3860
DPO AE 23500",LightGreen,29.09599960549583,13.195212130049907,36.24844206335814,4.872662118683795,493.0404172383554
qpearson@example.org,"52411 Graham Drive Suite 494
Davisberg, NV 03570",DarkTurquoise,34.636624399907326,14.046729108724872,37.798723320807305,2.2839933151270744,495.7658057429983
john43@example.org,"33221 Robinson Flats Apt. 158
Port Candace, ID 96290",MediumOrchid,35.774654039465034,10.259228047487005,34.874694411353,4.394688576482434,526.9358462303396
jwilson@example.com,"602 Michelle Plains Suite 665
Coffeyburgh, VI 66593",WhiteSmoke,31.850597384795467,14.86814554558049,36.91651819401831,5.060563347210387,561.4147949182538
erika69@example.net,"PSC 1385, Box 9322
APO AE 61056",DarkGreen,30.66042976456279,9.872618682117487,37.32708141255053,2.391068198077845,336.9813369476611
elizabeth20@example.org,"Unit 1044 Box 9698
DPO AP 26908",DimGray,34.07947352806716,14.635373795201525,38.071078721939166,1.0311330765767057,340.8716996210078
nicholaswells@example.org,"Unit 7052 Box 7839
DPO AA 11421",Tomato,33.89523842408938,14.21504983280851,34.41098641764602,1.9743492753948644,553.1167579043265
manderson@example.net,"0860 Murray Creek
Cindyhaven, CT 50896",LightPink,32.834190984908965,10.250047318038963,38.59243383309204,0.6464269929913449,582.8194278172166
mkemp@example.org,"0855 Jeffrey Station Suite 387
East Bethmouth, ID 78795",PaleGoldenRod,31.541882795237086,8.880376799768277,35.17072536881588,0.7240546602948814,430.61258530224165
mossstephanie@example.net,"119 Roger Bypass Suite 644
East Paul, GA 44958",Indigo,31.748065409562685,12.971787382953167,38.14801921589808,0.4887820935681553,366.7079666662045
jromero@example.org,"8128 Justin Unions
South Daniel, SC 66494",Bisque,30.789113242285634,14.298469097687196,36.101700086058436,1.8192710378495636,313.16854305339876
kevinbanks@example.com,"USNV Bush
FPO AA 15830",PowderBlue,31.185306310755976,12.952856918431117,38.02950770694582,5.046024731706978,376.92960084500976
ichase@example.com,"010 James Fields
Pattersonmouth, IL 43322",LightSteelBlue,29.90070909802241,14.12051708240612,34.41954763143992,0.9281839906550118,506.4583116993081
jesseodom@example.org,"9834 Baker Tunnel
Joannamouth, MN 35010",DeepPink,32.93178498674916,11.170825074585526,36.21581933219839,3.5873191398203095,535.804538711215
aescobar@example.org,"6894 Samantha Circle Suite 063
Johnsonville, MI 57879",Bisque,35.016547043107806,8.946521654695093,39.1626034571917,1.5592224687931915,433.37076730696873
mistybullock@example.org,"49511 Mark Summit
Brownhaven, AK 96802",LavenderBlush,32.87220728576474,11.527443221795949,38.23504718239706,1.3499981247118717,518.274008487264
olang@example.org,"842 Rebecca Rapid
East Charles, MH 11124",DarkCyan,32.97599971100676,9.160733559938077,35.37287713664953,3.9878425528856423,311.60953415298707
rachel82@example.com,"9014 Ellis Burg
West Kelliborough, AK 18916",LemonChiffon,33.06284615543363,14.329820384999781,37.94010018996583,4.015878076720581,309.0892931696855
jgriffin@example.com,"56368 Brian Walks Suite 287
Stonestad, VI 55146",GreenYellow,29.056653662507525,11.026818431966367,37.44215623242643,2.5900249527348262,548.2736973262652
mary46@example.org,"6093 George Field Apt. 856
Smithburgh, KS 96084",OrangeRed,32.804918483319966,9.830617384582123,37.43159113362685,2.297948564268922,537.9910848983277
brentharmon@example.net,"29747 Anthony Court Apt. 073
Emilyhaven, NM 28720",RoyalBlue,33.11598850275385,9.859315863629377,34.45720246401021,2.940113043812294,471.3244975333546
johnhernandez@example.org,"18878 Grant Court
Turnerstad, IA 53645",DarkSalmon,34.94779350356266,11.530550070054531,34.7257657347265,4.228399627014965,526.152597783057
howellamy@example.com,"4066 Martin Forge
Amandachester, OR 67893",GoldenRod,29.871349362770225,13.179626188151591,34.821877629726515,4.1761887835237115,516.9578456573253
williamtaylor@example.net,"969 Lewis Haven
Angelatown, HI 07159",RoyalBlue,31.610163055492055,14.850258983219405,34.25533771652853,0.9470823508803377,334.04196235910206
taylortroy@example.com,"USS Alvarado
FPO AP 91461",Olive,33.14183824162637,9.189654957291255,37.334758363826026,1.4347668223176022,371.6739551663654
chelsea81@example.com,"83456 Steve Highway Apt. 565
Port Pamelaland, SC 26725",PapayaWhip,29.938111960332463,11.514359037241723,39.05949049380068,4.843871453188368,492.2543531534774
xdavis@example.net,"51507 Davis Forges Apt. 290
Bryanshire, DE 72756",Thistle,29.18663631003446,15.006285683218755,35.52525866835409,6.270249444068769,353.34327680428675
deborahdeleon@example.com,"Unit 3912 Box 0939
DPO AE 82686",PapayaWhip,35.24991152161044,9.645604140921717,35.31192420023437,2.73553215310479,510.7750308602449
kbennett@example.org,"670 Ruiz Centers Suite 198
Jacobmouth, WA 99833",LightPink,30.39505201238973,9.571969919783024,36.55196542693966,5.879331725829816,331.06884568708574
hayleyrobertson@example.org,"041 Clark Junctions Apt. 913
Jennifertown, ID 88203",CadetBlue,31.290258361557367,14.701181342515774,38.85660727459778,6.061402568124946,417.02521791627674
aviladonald@example.com,"PSC 7171, Box 1573
APO AE 01213",DarkOrange,33.64481541349431,11.381141506860692,37.52324341368659,5.199493700168222,343.11739685089333
denise05@example.net,"078 Heidi Village Suite 033
West Shaunhaven, SC 13219",Magenta,31.03219199288558,10.564744071188308,35.79999158909143,4.359020850900339,591.4914251620987
smithlisa@example.org,"8756 Teresa Trail
West Marcshire, MH 61532",MidnightBlue,32.861903607749525,15.048039840841174,38.65227364367637,5.56822568401491,557.5310304498927
daniel04@example.com,"32308 Wolf Fall Apt. 189
South Anthony, AL 06231",RosyBrown,31.95866811234838,10.518788181976827,37.1034156422636,2.550434219899086,329.46675139506436
barryhahn@example.com,"8280 Jackson Prairie Apt. 956
North Jacqueline, HI 71939",Tan,32.022248682232195,14.150924477417444,35.218723788399416,6.4038223695801415,305.2852515547322
bjohnson@example.com,"491 Jones Prairie Suite 312
Lake Julie, CO 73198",Lime,29.570239742969942,12.279236523839602,33.97761007135255,1.396870097058444,382.6814685389013
lisajoyce@example.com,"23868 Hunt Squares Apt. 309
New Lauriehaven, WV 60856",MediumVioletRed,29.71541120579991,10.227993101381573,39.50639024869768,6.051837485767432,434.36516279657195
scottthomas@example.com,"52518 Turner Shoals Apt. 160
Laurietown, LA 83352",Linen,30.085965406730793,10.935958714639005,37.5229796757647,2.400061235410618,346.8814278469877
angela12@example.net,"40666 Timothy Circles
Port James, FL 26230",Khaki,34.40723557145152,9.836287669490943,39.44122752449646,3.634252856539786,573.4160498140063
jenkinssteve@example.org,"USNV Gibson
FPO AP 32871",AntiqueWhite,32.863879092001305,9.086202976212975,36.64091430991566,2.5809229513985974,552.7580056673053
ashley18@example.net,"2006 Jason Shoals Apt. 935
New Josephside, OR 65620",SpringGreen,32.68259898942352,13.439360709885205,36.78485737408052,0.6435001903684996,453.82242548489285
jenniferscott@example.com,"39579 Williams Mission Suite 488
West Bruce, WY 42075",ForestGreen,29.19329106892415,11.22171485521228,33.69942329264915,1.1768257490791392,512.4275883386831
warnernathan@example.net,"1535 Linda Lane
Goodport, DC 15930",DarkTurquoise,33.71744141454137,12.304701548858706,38.61655449132099,4.049356391606114,358.5383162658597
michelle07@example.com,"0239 Daniels Drives
Charlesfort, OK 67710",Silver,32.93389719753653,9.866337858784151,38.05013466651998,2.2112514190375987,406.5676263585517
yvonne85@example.org,"103 Richard Mountains Apt. 603
Ariasland, CA 44650",PowderBlue,34.891620305004956,10.400917947194841,39.601569926794056,4.620321363181614,309.21742870418876
daniel16@example.com,"5080 Gonzalez Divide
North Mirandaborough, WV 35406",Salmon,31.266058085456603,14.38226318979978,36.609739363721076,1.1785086796745186,316.0260738974479
johnsontracey@example.net,"52326 Carol Hill
Robertsville, MH 90301",Purple,32.19810327195794,13.534604582371381,37.733784398103936,2.8158211241168227,532.6320710475718
johnsonnathaniel@example.com,"135 Derrick Falls Suite 678
Travischester, AS 88914",DimGray,30.364982921154994,14.94198294008654,38.32746136189494,1.0967868800593814,466.0605646847106
vsmith@example.org,"4449 Crystal Ford Apt. 623
Port Morgan, CT 48491",LightBlue,33.63466483399954,12.403695302463756,38.38746375927647,5.93777195435946,347.30639289634786
esmith@example.net,"Unit 4041 Box 5867
DPO AE 43560",HotPink,30.087272331220703,11.382465103271237,34.849391933552,3.8217545411649407,443.92156259585204
jeffery66@example.org,"PSC 3888, Box 1090
APO AE 31288",Olive,30.566185432196356,11.282239612220577,38.798194909027245,4.512339290804906,547.0794945507726
wayne10@example.net,"Unit 9665 Box 2355
DPO AP 34230",OrangeRed,31.014185200502688,11.65631378878986,39.78203019615028,6.789532577459543,309.3330696459993
lreyes@example.org,"USNS Maxwell
FPO AE 95771",DarkOrchid,29.806105331044336,8.925326033177715,38.92698513736088,4.3737415167893285,443.64439959604454
paige98@example.com,"415 Jesse Run
Lake Jennyville, CA 48367",GhostWhite,30.86927690892511,11.363683503138816,36.046464090350426,1.4763433475142365,512.3968536613444
richardbridges@example.com,"81054 Hill Valley Apt. 933
Sabrinatown, NM 17867",Lavender,35.63367602860933,12.86445932453734,36.338269092812816,5.728057575462357,599.3511517550896
bennettjustin@example.org,"4832 Powell Pines Suite 961
Kathleenstad, FL 05938",Tan,33.09564137154467,14.23719713437352,38.34395472953059,5.246275489730376,459.34772151236155
phelpsalyssa@example.com,"607 Stuart Turnpike Apt. 836
Kingberg, OR 84891",Violet,30.847875120243867,9.520868915516965,39.29639450983559,4.006285002430935,473.2933128478999
fraziersara@example.com,"38511 Maria Parks
Skinnermouth, PW 43903",Lime,30.93099963906454,13.867641241559078,37.28954674917136,2.2489520978048203,374.9227313802897
chadsmith@example.org,"Unit 2486 Box 5117
DPO AE 57588",Gray,32.73479499521499,8.604545641430747,34.523772061926195,3.29746908140216,583.592083213123
ehowell@example.org,"19924 Norman Grove Apt. 051
Danielstad, MH 19154",Khaki,33.212087682928086,12.801206469827616,34.845845914265695,2.7160565633447025,589.4013171247944
imills@example.org,"294 Edwards Ramp Apt. 977
Port Kellyland, MD 11563",Silver,34.48479770474195,14.483152581477839,39.14461031112679,4.024624262509912,407.1111616175931
sawyermatthew@example.com,"7944 Brenda Pike
Gomezshire, MD 33191",DarkOrange,32.10916131445344,9.279797059390264,34.04909033774508,5.979504566731158,421.82950028756864
emaldonado@example.org,"3347 Martinez Grove
New Curtis, IN 61315",DarkGray,34.30804549641523,8.757661238938027,34.130966589380726,3.343685536767903,399.7445768020098
kathleen39@example.com,"46021 Anderson Avenue
New Carlosport, AS 86691",DarkTurquoise,35.055455020346045,11.279407248974127,33.75086771785947,4.67295807567539,536.6763092925613
rodney65@example.net,"913 Hernandez Circles
Port Casey, NC 60333",Indigo,33.14900812002813,14.148359000443282,34.56953684666717,6.5648203867642225,337.1399693732432
jennifer41@example.com,"758 Miller Fall
Carmenfurt, GU 22585",RosyBrown,31.996696929895794,12.473285714895592,35.52915775115692,0.7350204799889188,346.40264274073286
mburns@example.com,"8768 Barber Forge Apt. 486
Port Nicoleborough, SD 25341",Black,31.429651336851972,11.410590644226787,36.56187899703044,1.2601480968366892,434.69233232873916
ohunt@example.org,"374 Johnson Cape
Austinville, KS 32548",Navy,32.865528917196265,12.601118668973948,33.975139255792726,3.9252060546891117,487.43215690976916
njensen@example.net,"537 Mathews Freeway Suite 528
Hortonfurt, DE 35087",LightSlateGray,34.9376562413951,11.736315607157152,39.29623064211482,4.92958043422107,404.6455429221854
haneyemily@example.net,"96363 Michael Turnpike Suite 531
Port Richard, CA 94461",Olive,29.802229643420237,14.834995781529466,39.61283230207243,2.9030251461386576,332.2646695663388
dudleyjonathan@example.com,"65248 Duran Mall Apt. 586
Henryfurt, KS 66969",Tomato,32.638241630702346,11.873507930164969,33.92638338839674,3.652275831838479,501.7015596769611
cmendoza@example.com,"54439 Cardenas Hill Suite 703
East Coreyside, VT 88924",MediumVioletRed,30.657358536473694,14.708466102072304,34.327981339306035,2.809748336648684,396.91209682262564
crystal77@example.com,"8169 Andrews Club Apt. 426
Pattersonberg, CT 52271",DarkBlue,34.79639211857118,11.501097589175636,33.69701638556708,2.3992290906133023,469.1000835607008
winterskyle@example.com,"631 Wesley Terrace Suite 258
North Matthew, NC 46868",Gray,30.267882261647987,14.035445998045446,39.08840159018901,1.8061408891364885,494.9662593890397
shawn04@example.net,"048 Tiffany Brook Suite 395
Kerrimouth, VA 04501",MidnightBlue,35.174449785570985,9.02436080636948,38.833937799530986,3.08888605033374,314.8435466657101
ecole@example.com,"17783 Marcus Field Apt. 577
North Ronaldshire, TX 36764",DarkSeaGreen,32.78285037229649,13.942027302087242,36.32774579785303,3.3359625669200637,551.8887196939289
rwolf@example.com,"8484 Cantrell Spurs
Michaelchester, AS 91590",LawnGreen,31.794189407691523,11.025647741333277,36.91223323321122,5.7151572993468225,429.1525259192125
stewartrenee@example.com,"941 Osborne Divide
Lake Ricardoburgh, OK 43549",MediumTurquoise,29.257093099994943,13.955859915225309,34.04678546014408,4.627746877573143,470.44228504831335
ymendoza@example.net,"1382 Melissa Islands Suite 203
Natashashire, AZ 41791",DodgerBlue,35.40720054055837,11.454837806312174,34.71366568057433,2.4894220717965747,523.5870057112738
asmith@example.org,"146 Kim Prairie Apt. 458
Dakotafort, WI 85449",BlueViolet,35.75487228902096,15.060415302599576,37.304620432225214,5.774570690628401,519.2598411994123
hillangela@example.net,"577 Martinez Ports
Patriciaport, ME 86435",DarkRed,30.91740096111242,11.10602006227215,39.06410920241352,6.261154345599235,375.6954206925811
kgoodman@example.com,"770 Tyrone Flats
New Madison, OR 94062",BlueViolet,31.01864655707353,12.385216006913904,38.13522895048174,2.934335983085282,472.4584869971966
kreyes@example.net,"7850 Vickie Rest Suite 974
Frankshire, ID 89983",Maroon,29.960753206681737,10.274501124425976,34.14283692293212,1.933965271794611,564.7809185990358
smithshelby@example.com,"6999 David Gardens
West Valerie, SD 86922",DarkGreen,31.9547639358098,12.961832630371612,36.887558554898334,0.5514168658741392,580.7274119215451
cstewart@example.org,"9669 Tammy Drives
Port Katherine, MD 52913",Orange,34.204222956939475,8.707503612789097,39.88365704074145,5.52581374528833,356.80566628690025
omar51@example.net,"8116 Nicholas Fields Apt. 920
New Barbara, NV 01105",DarkKhaki,35.047772176198094,9.48816028493316,39.4286007792791,1.7823116120880245,434.5058678562101
